pool,qid,stratum,arm,mode,t,recall10,mrr10,ndcg10,n_rel_in_arm,reachable,union10_hit,page_hit,first_rank,best_cov_top10
OLD80_CONTAMINATED,Q031,table,A,hybrid,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q031,table,A,hybrid,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q031,table,A,dense,0.4,0,0.0,0.0,2,1,0,0,0,0.0847457627118644
OLD80_CONTAMINATED,Q031,table,A,dense,0.5,0,0.0,0.0,1,1,0,0,0,0.0847457627118644
OLD80_CONTAMINATED,Q031,table,A,dense,0.6,0,0.0,0.0,1,1,0,0,0,0.0847457627118644
OLD80_CONTAMINATED,Q031,table,A,dense,0.7,0,0.0,0.0,1,1,0,0,0,0.0847457627118644
OLD80_CONTAMINATED,Q031,table,A,dense,0.8,0,0.0,0.0,1,1,0,0,0,0.0847457627118644
OLD80_CONTAMINATED,Q031,table,A,sparse,0.4,1,1.0,0.8315546295836225,2,1,1,1,1,1.0
OLD80_CONTAMINATED,Q031,table,A,sparse,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q031,table,A,sparse,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q031,table,A,sparse,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q031,table,A,sparse,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q031,table,B,hybrid,0.4,1,0.5,0.38685280723454163,2,1,1,0,2,0.4661016949152542
OLD80_CONTAMINATED,Q031,table,B,hybrid,0.5,0,0.0,0.0,1,1,1,0,0,0.4661016949152542
OLD80_CONTAMINATED,Q031,table,B,hybrid,0.6,0,0.0,0.0,1,1,1,0,0,0.4661016949152542
OLD80_CONTAMINATED,Q031,table,B,hybrid,0.7,0,0.0,0.0,1,1,1,0,0,0.4661016949152542
OLD80_CONTAMINATED,Q031,table,B,hybrid,0.8,0,0.0,0.0,1,1,0,0,0,0.4661016949152542
OLD80_CONTAMINATED,Q031,table,B,dense,0.4,1,1.0,0.6131471927654584,2,1,1,0,1,0.4661016949152542
OLD80_CONTAMINATED,Q031,table,B,dense,0.5,0,0.0,0.0,1,1,1,0,0,0.4661016949152542
OLD80_CONTAMINATED,Q031,table,B,dense,0.6,0,0.0,0.0,1,1,0,0,0,0.4661016949152542
OLD80_CONTAMINATED,Q031,table,B,dense,0.7,0,0.0,0.0,1,1,0,0,0,0.4661016949152542
OLD80_CONTAMINATED,Q031,table,B,dense,0.8,0,0.0,0.0,1,1,0,0,0,0.4661016949152542
OLD80_CONTAMINATED,Q031,table,B,sparse,0.4,1,0.5,0.38685280723454163,2,1,1,1,2,0.4661016949152542
OLD80_CONTAMINATED,Q031,table,B,sparse,0.5,0,0.0,0.0,1,1,1,1,0,0.4661016949152542
OLD80_CONTAMINATED,Q031,table,B,sparse,0.6,0,0.0,0.0,1,1,1,1,0,0.4661016949152542
OLD80_CONTAMINATED,Q031,table,B,sparse,0.7,0,0.0,0.0,1,1,0,1,0,0.4661016949152542
OLD80_CONTAMINATED,Q031,table,B,sparse,0.8,0,0.0,0.0,1,1,0,1,0,0.4661016949152542
OLD80_CONTAMINATED,Q032,table,A,hybrid,0.4,1,1.0,0.6804558477306826,4,1,1,1,1,1.0
OLD80_CONTAMINATED,Q032,table,A,hybrid,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q032,table,A,hybrid,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q032,table,A,hybrid,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q032,table,A,hybrid,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q032,table,A,dense,0.4,1,1.0,0.3903800499921017,4,1,1,1,1,1.0
OLD80_CONTAMINATED,Q032,table,A,dense,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q032,table,A,dense,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q032,table,A,dense,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q032,table,A,dense,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q032,table,A,sparse,0.4,1,1.0,0.6595629128335778,4,1,1,1,1,1.0
OLD80_CONTAMINATED,Q032,table,A,sparse,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q032,table,A,sparse,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q032,table,A,sparse,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q032,table,A,sparse,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q032,table,B,hybrid,0.4,1,1.0,1.0,4,1,1,1,1,1.0
OLD80_CONTAMINATED,Q032,table,B,hybrid,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q032,table,B,hybrid,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q032,table,B,hybrid,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q032,table,B,hybrid,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q032,table,B,dense,0.4,1,1.0,1.0,4,1,1,1,1,1.0
OLD80_CONTAMINATED,Q032,table,B,dense,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q032,table,B,dense,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q032,table,B,dense,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q032,table,B,dense,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q032,table,B,sparse,0.4,1,1.0,1.0,4,1,1,1,1,1.0
OLD80_CONTAMINATED,Q032,table,B,sparse,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q032,table,B,sparse,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q032,table,B,sparse,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q032,table,B,sparse,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q033,table,A,hybrid,0.4,0,0.0,0.0,2,1,0,0,0,0.027522935779816515
OLD80_CONTAMINATED,Q033,table,A,hybrid,0.5,0,0.0,0.0,1,1,0,0,0,0.027522935779816515
OLD80_CONTAMINATED,Q033,table,A,hybrid,0.6,0,0.0,0.0,1,1,0,0,0,0.027522935779816515
OLD80_CONTAMINATED,Q033,table,A,hybrid,0.7,0,0.0,0.0,1,1,0,0,0,0.027522935779816515
OLD80_CONTAMINATED,Q033,table,A,hybrid,0.8,0,0.0,0.0,1,1,0,0,0,0.027522935779816515
OLD80_CONTAMINATED,Q033,table,A,dense,0.4,0,0.0,0.0,2,1,0,0,0,0.027522935779816515
OLD80_CONTAMINATED,Q033,table,A,dense,0.5,0,0.0,0.0,1,1,0,0,0,0.027522935779816515
OLD80_CONTAMINATED,Q033,table,A,dense,0.6,0,0.0,0.0,1,1,0,0,0,0.027522935779816515
OLD80_CONTAMINATED,Q033,table,A,dense,0.7,0,0.0,0.0,1,1,0,0,0,0.027522935779816515
OLD80_CONTAMINATED,Q033,table,A,dense,0.8,0,0.0,0.0,1,1,0,0,0,0.027522935779816515
OLD80_CONTAMINATED,Q033,table,A,sparse,0.4,0,0.0,0.0,2,1,0,0,0,0.30504587155963303
OLD80_CONTAMINATED,Q033,table,A,sparse,0.5,0,0.0,0.0,1,1,0,0,0,0.30504587155963303
OLD80_CONTAMINATED,Q033,table,A,sparse,0.6,0,0.0,0.0,1,1,0,0,0,0.30504587155963303
OLD80_CONTAMINATED,Q033,table,A,sparse,0.7,0,0.0,0.0,1,1,0,0,0,0.30504587155963303
OLD80_CONTAMINATED,Q033,table,A,sparse,0.8,0,0.0,0.0,1,1,0,0,0,0.30504587155963303
OLD80_CONTAMINATED,Q033,table,B,hybrid,0.4,0,0.0,0.0,1,1,0,0,0,0.30504587155963303
OLD80_CONTAMINATED,Q033,table,B,hybrid,0.5,0,0.0,0.0,1,1,0,0,0,0.30504587155963303
OLD80_CONTAMINATED,Q033,table,B,hybrid,0.6,0,0.0,0.0,0,0,0,0,0,0.30504587155963303
OLD80_CONTAMINATED,Q033,table,B,hybrid,0.7,0,0.0,0.0,0,0,0,0,0,0.30504587155963303
OLD80_CONTAMINATED,Q033,table,B,hybrid,0.8,0,0.0,0.0,0,0,0,0,0,0.30504587155963303
OLD80_CONTAMINATED,Q033,table,B,dense,0.4,0,0.0,0.0,1,1,0,0,0,0.02981651376146789
OLD80_CONTAMINATED,Q033,table,B,dense,0.5,0,0.0,0.0,1,1,0,0,0,0.02981651376146789
OLD80_CONTAMINATED,Q033,table,B,dense,0.6,0,0.0,0.0,0,0,0,0,0,0.02981651376146789
OLD80_CONTAMINATED,Q033,table,B,dense,0.7,0,0.0,0.0,0,0,0,0,0,0.02981651376146789
OLD80_CONTAMINATED,Q033,table,B,dense,0.8,0,0.0,0.0,0,0,0,0,0,0.02981651376146789
OLD80_CONTAMINATED,Q033,table,B,sparse,0.4,0,0.0,0.0,1,1,0,0,0,0.30504587155963303
OLD80_CONTAMINATED,Q033,table,B,sparse,0.5,0,0.0,0.0,1,1,0,0,0,0.30504587155963303
OLD80_CONTAMINATED,Q033,table,B,sparse,0.6,0,0.0,0.0,0,0,0,0,0,0.30504587155963303
OLD80_CONTAMINATED,Q033,table,B,sparse,0.7,0,0.0,0.0,0,0,0,0,0,0.30504587155963303
OLD80_CONTAMINATED,Q033,table,B,sparse,0.8,0,0.0,0.0,0,0,0,0,0,0.30504587155963303
OLD80_CONTAMINATED,Q034,table,A,hybrid,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q034,table,A,hybrid,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q034,table,A,hybrid,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q034,table,A,hybrid,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q034,table,A,hybrid,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q034,table,A,dense,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q034,table,A,dense,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q034,table,A,dense,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q034,table,A,dense,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q034,table,A,dense,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q034,table,A,sparse,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q034,table,A,sparse,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q034,table,A,sparse,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q034,table,A,sparse,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q034,table,A,sparse,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q034,table,B,hybrid,0.4,0,0.0,0.0,0,0,1,1,0,0.24010554089709762
OLD80_CONTAMINATED,Q034,table,B,hybrid,0.5,0,0.0,0.0,0,0,1,1,0,0.24010554089709762
OLD80_CONTAMINATED,Q034,table,B,hybrid,0.6,0,0.0,0.0,0,0,0,1,0,0.24010554089709762
OLD80_CONTAMINATED,Q034,table,B,hybrid,0.7,0,0.0,0.0,0,0,0,1,0,0.24010554089709762
OLD80_CONTAMINATED,Q034,table,B,hybrid,0.8,0,0.0,0.0,0,0,0,1,0,0.24010554089709762
OLD80_CONTAMINATED,Q034,table,B,dense,0.4,0,0.0,0.0,0,0,0,0,0,0.12401055408970976
OLD80_CONTAMINATED,Q034,table,B,dense,0.5,0,0.0,0.0,0,0,0,0,0,0.12401055408970976
OLD80_CONTAMINATED,Q034,table,B,dense,0.6,0,0.0,0.0,0,0,0,0,0,0.12401055408970976
OLD80_CONTAMINATED,Q034,table,B,dense,0.7,0,0.0,0.0,0,0,0,0,0,0.12401055408970976
OLD80_CONTAMINATED,Q034,table,B,dense,0.8,0,0.0,0.0,0,0,0,0,0,0.12401055408970976
OLD80_CONTAMINATED,Q034,table,B,sparse,0.4,0,0.0,0.0,0,0,1,1,0,0.24010554089709762
OLD80_CONTAMINATED,Q034,table,B,sparse,0.5,0,0.0,0.0,0,0,1,1,0,0.24010554089709762
OLD80_CONTAMINATED,Q034,table,B,sparse,0.6,0,0.0,0.0,0,0,0,1,0,0.24010554089709762
OLD80_CONTAMINATED,Q034,table,B,sparse,0.7,0,0.0,0.0,0,0,0,1,0,0.24010554089709762
OLD80_CONTAMINATED,Q034,table,B,sparse,0.8,0,0.0,0.0,0,0,0,1,0,0.24010554089709762
OLD80_CONTAMINATED,Q035,table,A,hybrid,0.4,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
OLD80_CONTAMINATED,Q035,table,A,hybrid,0.5,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
OLD80_CONTAMINATED,Q035,table,A,hybrid,0.6,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
OLD80_CONTAMINATED,Q035,table,A,hybrid,0.7,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
OLD80_CONTAMINATED,Q035,table,A,hybrid,0.8,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
OLD80_CONTAMINATED,Q035,table,A,dense,0.4,0,0.0,0.0,1,1,0,0,0,0.16260162601626016
OLD80_CONTAMINATED,Q035,table,A,dense,0.5,0,0.0,0.0,1,1,0,0,0,0.16260162601626016
OLD80_CONTAMINATED,Q035,table,A,dense,0.6,0,0.0,0.0,1,1,0,0,0,0.16260162601626016
OLD80_CONTAMINATED,Q035,table,A,dense,0.7,0,0.0,0.0,1,1,0,0,0,0.16260162601626016
OLD80_CONTAMINATED,Q035,table,A,dense,0.8,0,0.0,0.0,1,1,0,0,0,0.16260162601626016
OLD80_CONTAMINATED,Q035,table,A,sparse,0.4,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
OLD80_CONTAMINATED,Q035,table,A,sparse,0.5,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
OLD80_CONTAMINATED,Q035,table,A,sparse,0.6,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
OLD80_CONTAMINATED,Q035,table,A,sparse,0.7,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
OLD80_CONTAMINATED,Q035,table,A,sparse,0.8,1,0.5,0.6309297535714575,1,1,1,1,2,1.0
OLD80_CONTAMINATED,Q035,table,B,hybrid,0.4,1,1.0,1.0,1,1,1,1,1,0.8265582655826558
OLD80_CONTAMINATED,Q035,table,B,hybrid,0.5,1,1.0,1.0,1,1,1,1,1,0.8265582655826558
OLD80_CONTAMINATED,Q035,table,B,hybrid,0.6,1,1.0,1.0,1,1,1,1,1,0.8265582655826558
OLD80_CONTAMINATED,Q035,table,B,hybrid,0.7,1,1.0,1.0,1,1,1,1,1,0.8265582655826558
OLD80_CONTAMINATED,Q035,table,B,hybrid,0.8,1,1.0,1.0,1,1,1,1,1,0.8265582655826558
OLD80_CONTAMINATED,Q035,table,B,dense,0.4,0,0.0,0.0,1,1,0,0,0,0.16260162601626016
OLD80_CONTAMINATED,Q035,table,B,dense,0.5,0,0.0,0.0,1,1,0,0,0,0.16260162601626016
OLD80_CONTAMINATED,Q035,table,B,dense,0.6,0,0.0,0.0,1,1,0,0,0,0.16260162601626016
OLD80_CONTAMINATED,Q035,table,B,dense,0.7,0,0.0,0.0,1,1,0,0,0,0.16260162601626016
OLD80_CONTAMINATED,Q035,table,B,dense,0.8,0,0.0,0.0,1,1,0,0,0,0.16260162601626016
OLD80_CONTAMINATED,Q035,table,B,sparse,0.4,1,1.0,1.0,1,1,1,1,1,0.8265582655826558
OLD80_CONTAMINATED,Q035,table,B,sparse,0.5,1,1.0,1.0,1,1,1,1,1,0.8265582655826558
OLD80_CONTAMINATED,Q035,table,B,sparse,0.6,1,1.0,1.0,1,1,1,1,1,0.8265582655826558
OLD80_CONTAMINATED,Q035,table,B,sparse,0.7,1,1.0,1.0,1,1,1,1,1,0.8265582655826558
OLD80_CONTAMINATED,Q035,table,B,sparse,0.8,1,1.0,1.0,1,1,1,1,1,0.8265582655826558
OLD80_CONTAMINATED,Q036,table,A,hybrid,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q036,table,A,hybrid,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q036,table,A,hybrid,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q036,table,A,hybrid,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q036,table,A,hybrid,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q036,table,A,dense,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q036,table,A,dense,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q036,table,A,dense,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q036,table,A,dense,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q036,table,A,dense,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q036,table,A,sparse,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q036,table,A,sparse,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q036,table,A,sparse,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q036,table,A,sparse,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q036,table,A,sparse,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q036,table,B,hybrid,0.4,1,0.3333333333333333,0.5,1,1,1,1,3,0.9
OLD80_CONTAMINATED,Q036,table,B,hybrid,0.5,1,0.3333333333333333,0.5,1,1,1,1,3,0.9
OLD80_CONTAMINATED,Q036,table,B,hybrid,0.6,1,0.3333333333333333,0.5,1,1,1,1,3,0.9
OLD80_CONTAMINATED,Q036,table,B,hybrid,0.7,1,0.3333333333333333,0.5,1,1,1,1,3,0.9
OLD80_CONTAMINATED,Q036,table,B,hybrid,0.8,1,0.3333333333333333,0.5,1,1,1,1,3,0.9
OLD80_CONTAMINATED,Q036,table,B,dense,0.4,0,0.0,0.0,1,1,1,0,0,0.24166666666666667
OLD80_CONTAMINATED,Q036,table,B,dense,0.5,0,0.0,0.0,1,1,1,0,0,0.24166666666666667
OLD80_CONTAMINATED,Q036,table,B,dense,0.6,0,0.0,0.0,1,1,0,0,0,0.24166666666666667
OLD80_CONTAMINATED,Q036,table,B,dense,0.7,0,0.0,0.0,1,1,0,0,0,0.24166666666666667
OLD80_CONTAMINATED,Q036,table,B,dense,0.8,0,0.0,0.0,1,1,0,0,0,0.24166666666666667
OLD80_CONTAMINATED,Q036,table,B,sparse,0.4,1,0.5,0.6309297535714575,1,1,1,1,2,0.9
OLD80_CONTAMINATED,Q036,table,B,sparse,0.5,1,0.5,0.6309297535714575,1,1,1,1,2,0.9
OLD80_CONTAMINATED,Q036,table,B,sparse,0.6,1,0.5,0.6309297535714575,1,1,1,1,2,0.9
OLD80_CONTAMINATED,Q036,table,B,sparse,0.7,1,0.5,0.6309297535714575,1,1,1,1,2,0.9
OLD80_CONTAMINATED,Q036,table,B,sparse,0.8,1,0.5,0.6309297535714575,1,1,1,1,2,0.9
OLD80_CONTAMINATED,Q037,table,A,hybrid,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q037,table,A,hybrid,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q037,table,A,hybrid,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q037,table,A,hybrid,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q037,table,A,hybrid,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q037,table,A,dense,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q037,table,A,dense,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q037,table,A,dense,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q037,table,A,dense,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q037,table,A,dense,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q037,table,A,sparse,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q037,table,A,sparse,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q037,table,A,sparse,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q037,table,A,sparse,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q037,table,A,sparse,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q037,table,B,hybrid,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q037,table,B,hybrid,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q037,table,B,hybrid,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q037,table,B,hybrid,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q037,table,B,hybrid,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q037,table,B,dense,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q037,table,B,dense,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q037,table,B,dense,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q037,table,B,dense,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q037,table,B,dense,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q037,table,B,sparse,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q037,table,B,sparse,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q037,table,B,sparse,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q037,table,B,sparse,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q037,table,B,sparse,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q038,table,A,hybrid,0.4,1,0.16666666666666666,0.3562071871080222,1,1,1,1,6,1.0
OLD80_CONTAMINATED,Q038,table,A,hybrid,0.5,1,0.16666666666666666,0.3562071871080222,1,1,1,1,6,1.0
OLD80_CONTAMINATED,Q038,table,A,hybrid,0.6,1,0.16666666666666666,0.3562071871080222,1,1,1,1,6,1.0
OLD80_CONTAMINATED,Q038,table,A,hybrid,0.7,1,0.16666666666666666,0.3562071871080222,1,1,1,1,6,1.0
OLD80_CONTAMINATED,Q038,table,A,hybrid,0.8,1,0.16666666666666666,0.3562071871080222,1,1,1,1,6,1.0
OLD80_CONTAMINATED,Q038,table,A,dense,0.4,0,0.0,0.0,1,1,0,1,0,0.07050359712230216
OLD80_CONTAMINATED,Q038,table,A,dense,0.5,0,0.0,0.0,1,1,0,1,0,0.07050359712230216
OLD80_CONTAMINATED,Q038,table,A,dense,0.6,0,0.0,0.0,1,1,0,1,0,0.07050359712230216
OLD80_CONTAMINATED,Q038,table,A,dense,0.7,0,0.0,0.0,1,1,0,1,0,0.07050359712230216
OLD80_CONTAMINATED,Q038,table,A,dense,0.8,0,0.0,0.0,1,1,0,1,0,0.07050359712230216
OLD80_CONTAMINATED,Q038,table,A,sparse,0.4,1,0.16666666666666666,0.3562071871080222,1,1,1,1,6,1.0
OLD80_CONTAMINATED,Q038,table,A,sparse,0.5,1,0.16666666666666666,0.3562071871080222,1,1,1,1,6,1.0
OLD80_CONTAMINATED,Q038,table,A,sparse,0.6,1,0.16666666666666666,0.3562071871080222,1,1,1,1,6,1.0
OLD80_CONTAMINATED,Q038,table,A,sparse,0.7,1,0.16666666666666666,0.3562071871080222,1,1,1,1,6,1.0
OLD80_CONTAMINATED,Q038,table,A,sparse,0.8,1,0.16666666666666666,0.3562071871080222,1,1,1,1,6,1.0
OLD80_CONTAMINATED,Q038,table,B,hybrid,0.4,1,0.14285714285714285,0.3333333333333333,1,1,1,1,7,0.4460431654676259
OLD80_CONTAMINATED,Q038,table,B,hybrid,0.5,0,0.0,0.0,0,0,1,1,0,0.4460431654676259
OLD80_CONTAMINATED,Q038,table,B,hybrid,0.6,0,0.0,0.0,0,0,1,1,0,0.4460431654676259
OLD80_CONTAMINATED,Q038,table,B,hybrid,0.7,0,0.0,0.0,0,0,1,1,0,0.4460431654676259
OLD80_CONTAMINATED,Q038,table,B,hybrid,0.8,0,0.0,0.0,0,0,0,1,0,0.4460431654676259
OLD80_CONTAMINATED,Q038,table,B,dense,0.4,0,0.0,0.0,1,1,1,1,0,0.33525179856115106
OLD80_CONTAMINATED,Q038,table,B,dense,0.5,0,0.0,0.0,0,0,0,1,0,0.33525179856115106
OLD80_CONTAMINATED,Q038,table,B,dense,0.6,0,0.0,0.0,0,0,0,1,0,0.33525179856115106
OLD80_CONTAMINATED,Q038,table,B,dense,0.7,0,0.0,0.0,0,0,0,1,0,0.33525179856115106
OLD80_CONTAMINATED,Q038,table,B,dense,0.8,0,0.0,0.0,0,0,0,1,0,0.33525179856115106
OLD80_CONTAMINATED,Q038,table,B,sparse,0.4,1,0.14285714285714285,0.3333333333333333,1,1,1,1,7,0.4460431654676259
OLD80_CONTAMINATED,Q038,table,B,sparse,0.5,0,0.0,0.0,0,0,1,1,0,0.4460431654676259
OLD80_CONTAMINATED,Q038,table,B,sparse,0.6,0,0.0,0.0,0,0,1,1,0,0.4460431654676259
OLD80_CONTAMINATED,Q038,table,B,sparse,0.7,0,0.0,0.0,0,0,1,1,0,0.4460431654676259
OLD80_CONTAMINATED,Q038,table,B,sparse,0.8,0,0.0,0.0,0,0,0,1,0,0.4460431654676259
OLD80_CONTAMINATED,Q039,table,A,hybrid,0.4,0,0.0,0.0,1,1,0,0,0,0.03067484662576687
OLD80_CONTAMINATED,Q039,table,A,hybrid,0.5,0,0.0,0.0,1,1,0,0,0,0.03067484662576687
OLD80_CONTAMINATED,Q039,table,A,hybrid,0.6,0,0.0,0.0,1,1,0,0,0,0.03067484662576687
OLD80_CONTAMINATED,Q039,table,A,hybrid,0.7,0,0.0,0.0,1,1,0,0,0,0.03067484662576687
OLD80_CONTAMINATED,Q039,table,A,hybrid,0.8,0,0.0,0.0,1,1,0,0,0,0.03067484662576687
